total_sold,venueid,catid,holiday,day_of_week
32,129,9,0,4
72,74,9,0,2
30,113,9,0,4
42,226,7,0,4
17,119,9,0,4
43,203,6,0,3
26,221,7,0,5
34,200,7,0,5
19,215,7,0,6
36,201,6,0,1
28,215,7,0,3
49,63,9,0,1
60,301,8,0,0
43,220,7,0,3
52,115,9,0,3
25,235,6,0,2
64,121,9,0,6
34,308,8,0,3
2,203,7,0,0
23,5,9,0,1
65,7,9,0,2
29,48,9,0,0
66,45,9,0,6
47,76,9,0,3
42,302,8,0,3
26,3,9,0,1
45,244,6,0,5
34,245,7,0,2
48,82,9,0,4
8,250,6,0,1
33,34,9,0,1
45,130,9,0,6
38,130,9,0,4
40,239,7,0,5
81,210,6,0,5
30,97,9,0,0
24,23,9,0,5
30,213,6,0,4
15,56,9,0,1
65,74,9,0,0
54,55,9,0,1
10,220,6,0,3
38,243,7,0,4
32,28,9,0,3
45,250,6,0,3
38,130,9,0,6
55,255,6,0,2
15,226,6,0,0
41,113,9,0,3
45,226,7,0,0
20,72,9,0,0
43,203,7,0,4
120,307,8,0,5
42,25,9,0,0
50,86,9,0,2
55,43,9,0,3
4,229,6,0,3
48,215,7,0,6
33,205,7,0,5
6,63,9,0,0
75,12,9,0,3
40,203,7,0,0
16,21,9,0,4
44,243,6,0,1
21,226,7,0,2
47,14,9,0,0
59,3,9,0,1
51,115,9,0,2
61,251,6,0,2
6,122,9,0,4
48,309,8,0,3
30,2,9,0,1
20,205,7,0,3
85,242,6,0,6
33,263,6,0,1
35,70,9,0,2
50,102,9,0,0
37,77,9,0,6
53,229,6,0,4
42,95,9,0,2
42,27,9,0,1
46,129,9,0,1
18,218,6,0,3
65,227,7,0,0
51,208,7,0,3
29,254,6,0,5
35,34,9,0,2
24,224,6,0,0
62,98,9,0,0
71,212,7,0,3
52,126,9,0,0
59,17,9,0,4
71,111,9,0,4
42,212,7,0,6
26,228,7,0,5
74,109,9,0,4
31,217,6,0,6
45,65,9,0,5
46,20,9,0,2
41,114,9,0,5
46,235,7,0,6
34,225,7,0,6
38,217,6,0,4
38,38,9,0,0
33,229,6,0,3
19,212,7,0,2
55,307,8,0,5
34,219,7,0,5
35,84,9,0,5
28,212,7,0,1
10,245,6,0,1
55,47,9,0,2
11,108,9,0,5
29,218,6,0,6
40,216,7,0,2
53,70,9,0,2
13,52,9,0,1
48,72,9,0,6
38,40,9,0,4
44,63,9,0,2
12,81,9,0,5
42,128,9,0,3
36,90,9,0,4
57,116,9,0,3
51,231,6,0,3
24,1,9,0,3
33,208,7,0,2
25,220,7,0,1
86,18,9,0,2
61,259,6,0,3
38,93,9,0,2
11,18,9,0,5
5,114,9,0,0
36,110,9,0,1
57,229,6,0,6
45,304,8,0,1
43,82,9,0,6
40,233,6,0,3
54,84,9,0,0
79,223,7,0,1
41,234,7,0,1
38,300,8,0,6
16,229,7,0,6
56,242,6,0,2
54,73,9,0,2
35,309,8,0,3
27,215,7,0,1
57,54,9,0,4
34,55,9,0,4
78,59,9,0,5
49,96,9,0,4
97,33,9,0,3
18,90,9,0,0
46,239,6,0,2
48,302,8,0,5
60,239,6,0,4
36,25,9,0,0
21,81,9,0,0
46,11,9,0,3
58,115,9,0,2
24,104,9,0,5
49,300,8,0,3
37,70,9,0,4
47,9,9,0,2
36,44,9,0,2
57,232,7,0,6
25,19,9,0,4
42,200,7,0,4
60,207,6,0,5
15,120,9,0,6
53,218,6,0,0
22,36,9,0,2
23,222,7,0,2
4,25,9,0,6
44,46,9,0,3
67,222,7,0,3
54,212,7,0,2
40,238,7,0,4
44,64,9,0,1
15,29,9,0,2
80,33,9,0,2
51,39,9,0,3
49,242,7,0,6
42,2,9,0,6
48,303,8,0,0
36,51,9,0,3
4,21,9,0,2
73,107,9,0,0
82,223,7,0,2
40,236,6,0,2
74,202,6,0,4
71,94,9,0,4
68,206,7,0,2
39,130,9,0,2
37,65,9,0,5
34,234,6,0,3
46,218,7,0,5
52,126,9,0,5
54,15,9,0,0
42,36,9,0,0
48,73,9,0,6
55,236,7,0,2
56,40,9,0,2
32,53,9,0,2
2,302,8,0,3
38,261,6,0,3
12,105,9,0,0
4,129,9,0,0
22,79,9,0,0
4,15,9,0,5
75,41,9,0,6
38,127,9,0,6
23,65,9,0,0
52,14,9,0,4
52,38,9,0,1
59,306,8,0,0
22,12,9,0,1
40,220,7,0,1
5,84,9,0,0
77,68,9,0,4
47,238,7,0,6
48,16,9,0,3
35,58,9,0,2
10,50,9,0,0
29,55,9,0,5
34,86,9,0,6
53,88,9,0,5
53,71,9,0,6
54,248,7,0,2
66,224,7,0,4
68,23,9,0,1
50,242,7,0,0
24,303,8,0,0
3,87,9,0,0
41,129,9,0,4
86,66,9,0,0
38,58,9,0,5
9,83,9,0,1
71,238,7,0,6
52,7,9,0,5
26,223,7,0,1
37,97,9,0,6
43,217,6,0,4
59,237,6,0,0
52,74,9,0,6
57,307,8,0,4
19,107,9,0,6
26,52,9,0,4
21,23,9,0,2
23,213,6,0,1
75,28,9,0,4
1,15,9,0,3
44,73,9,0,3
58,79,9,0,1
50,111,9,0,2
51,58,9,0,4
43,213,7,0,5
58,26,9,0,4
79,202,7,0,5
134,306,8,0,2
23,61,9,0,3
17,57,9,0,2
48,208,7,0,4
85,116,9,0,1
70,204,6,0,5
34,104,9,0,4
28,61,9,0,5
8,213,7,0,0
30,95,9,0,3
25,36,9,0,1
21,8,9,0,2
32,127,9,0,5
60,234,7,0,5
50,60,9,0,5
45,111,9,0,6
35,84,9,0,6
30,58,9,0,5
16,230,7,0,3
42,122,9,0,5
36,228,7,0,4
26,212,7,0,2
23,245,7,0,3
34,37,9,0,0
67,214,7,0,2
29,59,9,0,4
42,70,9,0,2
31,41,9,0,1
39,202,6,0,2
36,237,6,0,3
46,89,9,0,0
27,96,9,0,0
53,303,8,0,4
39,33,9,0,1
46,120,9,0,2
30,307,8,0,1
43,70,9,0,2
79,223,7,0,6
52,85,9,0,3
51,125,9,0,1
49,128,9,0,6
67,16,9,0,4
56,16,9,0,3
62,225,6,0,6
24,32,9,0,2
46,100,9,0,4
42,303,8,0,0
34,241,7,0,2
53,115,9,0,0
109,63,9,0,3
72,201,6,0,4
49,242,7,0,4
60,76,9,0,5
55,9,9,0,3
14,66,9,0,4
20,219,7,0,5
34,38,9,0,5
11,216,6,0,1
29,23,9,0,2
87,25,9,0,0
42,40,9,0,1
53,11,9,0,6
38,68,9,0,4
48,82,9,0,3
50,240,6,0,2
23,31,9,0,1
63,64,9,0,5
28,206,6,0,3
80,303,8,0,6
96,126,9,0,6
46,39,9,0,6
44,214,7,0,4
29,70,9,0,0
23,130,9,0,1
60,130,9,0,1
36,37,9,0,6
49,256,6,0,2
56,71,9,0,5
56,240,6,0,0
32,126,9,0,3
65,235,7,0,6
39,210,7,0,5
51,225,7,0,2
5,52,9,0,4
18,248,6,0,6
1,90,9,0,2
39,232,7,0,3
23,305,8,0,3
39,105,9,0,6
61,209,7,0,1
55,34,9,0,5
42,236,7,0,5
47,300,8,0,0
28,302,8,0,1
47,217,7,0,4
7,226,6,0,2
90,64,9,0,4
20,128,9,0,0
46,5,9,0,1
23,9,9,0,3
38,82,9,0,3
34,245,7,0,5
39,96,9,0,6
101,120,9,0,6
30,18,9,0,5
75,60,9,0,4
2,49,9,0,2
92,17,9,0,2
68,124,9,0,1
28,60,9,0,0
41,239,7,0,3
50,209,7,0,3
27,36,9,0,3
64,209,7,0,6
47,119,9,0,4
53,116,9,0,2
55,24,9,0,3
48,48,9,0,4
35,231,7,0,2
4,80,9,0,0
66,43,9,0,4
47,207,7,0,2
65,120,9,0,4
26,14,9,0,2
51,216,6,0,2
57,69,9,0,4
53,114,9,0,1
46,305,8,0,5
58,20,9,0,3
2,20,9,0,0
61,22,9,0,5
36,70,9,0,1
36,70,9,0,2
31,76,9,0,2
26,65,9,0,5
40,233,6,0,1
40,39,9,0,5
27,209,7,0,1
59,106,9,0,4
30,26,9,0,1
42,238,6,0,0
60,89,9,0,1
62,56,9,0,0
59,33,9,0,4
31,207,7,0,0
52,38,9,0,4
100,47,9,0,0
99,203,7,0,4
26,79,9,0,4
58,98,9,0,0
55,204,7,0,6
40,121,9,0,1
32,68,9,0,5
17,217,7,0,4
52,79,9,0,3
51,237,7,0,3
22,14,9,0,6
46,85,9,0,1
36,125,9,0,6
31,308,8,0,5
47,20,9,0,2
38,46,9,0,1
28,122,9,0,6
60,228,7,0,6
39,302,8,0,4
34,214,7,0,5
43,235,7,0,2
41,77,9,0,5
41,201,6,0,3
52,231,7,0,0
49,259,6,0,3
37,213,7,0,5
41,37,9,0,6
78,228,6,0,5
53,262,6,0,3
16,22,9,0,5
56,234,7,0,3
21,122,9,0,3
49,72,9,0,4
51,239,7,0,4
54,104,9,0,4
31,224,7,0,6
55,6,9,0,0
68,216,6,0,3
34,253,6,0,2
41,103,9,0,3
40,105,9,0,4
30,248,6,0,0
35,201,6,0,2
56,207,6,0,2
33,123,9,0,4
36,123,9,0,6
52,13,9,0,1
10,28,9,0,2
54,19,9,0,0
1,248,7,0,2
48,202,7,0,5
16,220,7,0,5
32,36,9,0,4
39,112,9,0,4
37,17,9,0,0
24,119,9,0,4
36,239,7,0,3
25,201,6,0,5
36,74,9,0,6
10,17,9,0,5
32,224,6,0,1
17,22,9,0,1
41,22,9,0,5
25,18,9,0,2
36,303,8,0,4
16,208,6,0,1
35,87,9,0,2
59,112,9,0,5
58,245,7,0,3
39,300,8,0,5
25,71,9,0,5
53,28,9,0,4
32,35,9,0,4
52,212,7,0,3
62,211,6,0,5
68,233,7,0,5
33,260,6,0,5
47,225,6,0,5
42,11,9,0,0
6,3,9,0,4
43,64,9,0,0
66,34,9,0,6
8,236,7,0,2
45,225,6,0,3
76,238,7,0,6
58,71,9,0,0
50,252,6,0,1
37,85,9,0,6
44,109,9,0,1
35,5,9,0,0
41,107,9,0,4
30,92,9,0,4
45,104,9,0,3
40,104,9,0,5
51,44,9,0,0
42,232,7,0,3
32,34,9,0,1
20,243,7,0,3
27,77,9,0,4
51,107,9,0,4
51,10,9,0,3
78,26,9,0,5
75,67,9,0,3
58,114,9,0,5
7,107,9,0,3
63,101,9,0,4
48,238,7,0,6
26,240,7,0,4
35,204,7,0,3
36,67,9,0,4
5,121,9,0,4
44,42,9,0,1
118,31,9,0,2
45,112,9,0,0
44,245,7,0,5
56,125,9,0,4
31,61,9,0,3
34,96,9,0,5
73,98,9,0,6
42,100,9,0,2
49,112,9,0,6
46,217,7,0,6
54,91,9,0,1
42,71,9,0,2
47,67,9,0,4
48,5,9,0,2
2,56,9,0,5
51,75,9,0,0
15,220,7,0,6
2,54,9,0,3
46,256,6,0,6
85,230,7,0,1
72,79,9,0,4
38,238,6,0,5
29,238,7,0,2
47,65,9,0,2
40,230,7,0,3
37,230,7,0,3
48,211,7,0,5
10,115,9,0,6
40,33,9,0,2
21,14,9,0,3
54,18,9,0,3
35,242,7,0,1
72,253,6,0,4
77,43,9,0,6
42,258,6,0,3
38,118,9,0,2
39,32,9,0,0
34,206,6,0,3
25,216,7,0,4
56,56,9,0,2
44,80,9,0,3
26,37,9,0,5
40,119,9,0,5
71,249,7,0,5
34,27,9,0,4
7,120,9,0,6
27,7,9,0,0
19,29,9,0,5
34,203,7,0,3
19,8,9,0,2
63,221,7,0,3
65,205,6,0,6
41,309,8,0,4
36,214,7,0,5
23,12,9,0,5
66,22,9,0,4
67,76,9,0,2
63,215,7,0,1
52,42,9,0,6
59,230,7,0,6
13,70,9,0,2
29,202,7,0,4
31,7,9,0,3
35,76,9,0,0
42,306,8,0,6
56,51,9,0,3
52,35,9,0,4
56,109,9,0,2
39,17,9,0,4
42,93,9,0,2
60,241,6,0,6
49,214,7,0,2
23,11,9,0,6
46,201,7,0,2
41,89,9,0,0
41,212,6,0,2
22,203,6,0,2
42,124,9,0,3
34,256,6,0,6
33,120,9,0,5
34,223,7,0,4
75,220,7,0,5
46,56,9,0,0
25,99,9,0,1
19,84,9,0,1
54,35,9,0,1
20,49,9,0,6
33,240,6,0,6
52,41,9,0,3
72,242,7,0,5
68,217,7,0,1
21,209,7,0,3
79,213,7,0,5
36,4,9,0,1
60,243,7,0,4
70,119,9,0,0
52,2,9,0,6
39,300,8,0,3
50,38,9,0,3
66,237,7,0,0
40,74,9,0,1
49,221,7,0,6
56,108,9,0,2
51,105,9,0,6
42,245,6,0,6
47,235,7,0,0
47,219,7,0,3
73,70,9,0,6
25,74,9,0,1
43,244,7,0,5
38,242,7,0,5
46,248,7,0,2
14,208,7,0,3
10,110,9,0,1
33,210,7,0,6
59,106,9,0,3
30,309,8,0,2
80,20,9,0,5
9,95,9,0,3
38,75,9,0,5
42,76,9,0,6
52,14,9,0,4
66,84,9,0,5
15,116,9,0,2
46,94,9,0,1
34,216,6,0,2
52,218,7,0,4
17,309,8,0,5
19,206,7,0,6
34,304,8,0,6
29,243,6,0,3
62,307,8,0,6
39,122,9,0,5
54,71,9,0,6
37,245,7,0,1
55,2,9,0,1
27,210,7,0,6
20,226,7,0,1
41,221,7,0,0
47,224,7,0,0
94,4,9,0,4
17,1,9,0,4
43,252,6,0,6
46,107,9,0,3
61,128,9,0,3
44,303,8,0,6
21,55,9,0,1
17,236,7,0,0
49,126,9,0,1
47,208,7,0,6
8,201,7,0,2
60,244,7,0,2
2,205,7,0,3
32,209,7,0,2
23,201,6,0,4
34,249,7,0,3
35,16,9,0,5
28,103,9,0,3
45,20,9,0,5
53,63,9,0,5
39,73,9,0,6
16,40,9,0,3
11,84,9,0,4
39,201,7,0,1
30,56,9,0,6
27,75,9,0,1
85,247,7,0,4
54,61,9,0,4
54,88,9,0,3
10,53,9,0,6
89,65,9,0,4
38,18,9,0,1
68,226,7,0,0
51,259,6,0,5
33,37,9,0,2
64,306,8,0,6
36,105,9,0,6
36,304,8,0,4
34,57,9,0,5
47,90,9,0,1
45,64,9,0,6
46,46,9,0,5
22,250,6,0,2
41,220,7,0,1
51,216,7,0,5
34,248,7,0,3
54,11,9,0,5
50,16,9,0,5
52,260,6,0,3
58,217,6,0,1
64,43,9,0,4
24,222,7,0,6
31,97,9,0,4
31,23,9,0,6
41,12,9,0,2
44,225,6,0,2
26,118,9,0,6
42,120,9,0,5
68,35,9,0,2
10,235,7,0,6
50,79,9,0,2
41,91,9,0,0
17,208,7,0,4
39,26,9,0,5
34,92,9,0,5
62,211,6,0,6
22,6,9,0,0
49,255,6,0,1
47,98,9,0,5
51,33,9,0,0
44,117,9,0,4
57,207,6,0,2
63,53,9,0,6
59,80,9,0,5
60,100,9,0,5
15,228,7,0,2
49,304,8,0,1
21,67,9,0,6
38,244,7,0,1
1,130,9,0,5
19,95,9,0,6
47,203,7,0,2
2,257,6,0,5
26,18,9,0,2
43,9,9,0,3
35,229,6,0,5
35,219,6,0,0
71,68,9,0,0
23,66,9,0,1
34,303,8,0,1
99,12,9,0,0
43,6,9,0,6
55,246,6,0,5
12,80,9,0,3
60,209,6,0,4
11,227,7,0,0
38,83,9,0,2
50,208,6,0,0
35,21,9,0,3
40,52,9,0,2
29,235,7,0,3
52,64,9,0,2
13,236,7,0,6
54,220,7,0,5
25,9,9,0,1
47,306,8,0,5
51,79,9,0,4
28,262,6,0,6
55,91,9,0,3
59,202,7,0,6
53,50,9,0,3
58,230,7,0,2
63,10,9,0,3
29,123,9,0,0
70,257,6,0,1
43,258,6,0,1
24,52,9,0,2
33,201,6,0,6
68,220,7,0,6
16,207,6,0,3
3,125,9,0,0
50,125,9,0,0
41,71,9,0,0
5,209,6,0,2
54,64,9,0,1
51,301,8,0,3
64,307,8,0,2
41,204,7,0,2
69,104,9,0,6
22,55,9,0,5
25,30,9,0,0
48,309,8,0,6
43,205,7,0,1
35,66,9,0,4
30,11,9,0,5
43,63,9,0,6
29,52,9,0,3
68,204,7,0,4
33,206,7,0,6
32,237,7,0,1
33,237,6,0,0
50,300,8,0,4
53,207,7,0,5
26,28,9,0,2
25,200,7,0,2
63,123,9,0,5
36,215,6,0,1
44,18,9,0,1
40,212,6,0,4
21,261,6,0,6
59,18,9,0,5
45,119,9,0,2
34,305,8,0,5
51,117,9,0,4
63,72,9,0,2
48,36,9,0,6
78,307,8,0,3
31,87,9,0,5
35,239,7,0,0
40,119,9,0,5
29,231,7,0,2
46,115,9,0,2
67,205,6,0,6
17,64,9,0,0
25,238,7,0,3
37,71,9,0,0
53,222,7,0,2
47,303,8,0,4
43,9,9,0,2
21,257,6,0,4
51,238,6,0,4
40,260,6,0,2
48,123,9,0,2
1,14,9,0,6
34,129,9,0,0
35,301,8,0,1
63,79,9,0,3
40,89,9,0,1
40,247,6,0,0
42,99,9,0,0
60,99,9,0,6
65,34,9,0,5
42,61,9,0,0
101,206,6,0,6
48,226,6,0,3
79,10,9,0,6
38,109,9,0,2
27,302,8,0,3
71,74,9,0,6
45,39,9,0,4
47,300,8,0,2
38,28,9,0,6
88,40,9,0,0
39,95,9,0,6
41,33,9,0,6
14,32,9,0,3
69,203,7,0,2
34,227,7,0,1
42,60,9,0,0
33,126,9,0,0
25,45,9,0,6
59,38,9,0,0
34,261,6,0,5
65,98,9,0,5
29,261,6,0,5
20,246,7,0,2
31,46,9,0,6
63,6,9,0,2
25,44,9,0,3
50,47,9,0,2
52,31,9,0,5
69,22,9,0,4
59,67,9,0,1
67,25,9,0,1
24,237,7,0,3
7,220,7,0,0
39,63,9,0,3
47,255,6,0,5
23,203,7,0,2
24,122,9,0,0
41,249,6,0,2
63,211,7,0,4
30,246,6,0,2
30,206,7,0,1
42,27,9,0,3
73,214,6,0,4
40,37,9,0,5
26,118,9,0,5
44,120,9,0,4
32,104,9,0,2
41,11,9,0,3
86,91,9,0,5
46,25,9,0,0
88,126,9,0,3
63,69,9,0,3
135,118,9,0,6
37,227,7,0,6
55,214,7,0,0
55,91,9,0,6
41,211,6,0,6
53,80,9,0,5
50,109,9,0,4
23,222,7,0,5
66,226,6,0,2
38,57,9,0,5
38,89,9,0,0
