total_sold,total_paid,venueid,catid,caldate,holiday
41,13240.0,100,9,2008-02-21,False
10,2632.0,22,9,2008-02-11,False
72,16597.0,79,9,2008-03-14,False
46,11990.0,127,9,2008-03-06,False
33,12986.0,216,7,2008-02-21,False
77,33267.0,240,7,2008-03-19,False
13,3366.0,29,9,2008-02-25,False
5,1941.0,116,9,2008-02-12,False
48,16470.0,125,9,2008-03-18,False
46,14042.0,126,9,2008-03-20,False
39,14832.0,32,9,2008-03-11,False
20,5797.0,98,9,2008-02-08,False
58,16320.0,238,7,2008-03-21,False
28,14260.0,70,9,2008-02-14,False
42,9466.0,121,9,2008-02-17,False
31,15569.0,117,9,2008-03-07,False
47,15092.0,211,7,2008-03-08,False
35,17094.0,304,8,2008-03-02,False
43,27713.0,64,9,2008-02-27,False
75,17306.0,103,9,2008-03-14,False
47,18773.0,203,7,2008-03-19,False
42,22015.0,223,7,2008-03-12,False
14,3533.0,119,9,2008-02-01,False
34,13210.0,305,8,2008-03-19,False
38,9517.0,304,8,2008-03-14,False
12,2956.0,200,6,2008-02-11,False
38,14269.0,66,9,2008-03-10,False
43,12417.0,262,6,2008-03-05,False
44,7496.0,23,9,2008-03-16,False
11,3280.0,18,9,2008-01-26,False
96,32270.0,98,9,2008-03-08,False
64,21394.0,19,9,2008-03-20,False
41,19024.0,227,7,2008-03-02,False
94,26553.0,209,7,2008-03-18,False
11,7440.0,237,6,2008-02-14,False
46,14652.0,27,9,2008-03-02,False
9,2356.0,92,9,2008-02-04,False
12,883.0,47,9,2008-02-14,False
12,3797.0,217,7,2008-02-11,False
7,1740.0,220,7,2008-02-18,False
43,11896.0,213,7,2008-03-01,False
19,6192.0,215,6,2008-02-19,False
43,12729.0,258,6,2008-03-11,False
21,7222.0,56,9,2008-02-07,False
18,3991.0,228,6,2008-03-08,False
21,5249.0,37,9,2008-03-01,False
61,21730.0,252,6,2008-02-28,False
11,4046.0,64,9,2008-02-05,False
45,12867.0,17,9,2008-03-12,False
30,10059.0,244,7,2008-02-11,False
25,10070.0,115,9,2008-02-06,False
27,9688.0,226,7,2008-02-27,False
41,12464.0,244,6,2008-02-27,False
14,6982.0,52,9,2008-03-13,False
57,14605.0,16,9,2008-03-16,False
16,786.0,108,9,2008-02-22,False
69,45770.0,30,9,2008-03-19,False
26,4611.0,103,9,2008-02-17,False
12,3060.0,5,9,2008-02-09,False
33,8604.0,129,9,2008-03-04,False
39,9601.0,21,9,2008-03-22,False
89,17114.0,65,9,2008-03-07,False
83,20105.0,49,9,2008-03-14,False
46,13435.0,44,9,2008-03-02,False
14,1944.0,201,6,2008-02-07,False
19,2265.0,39,9,2008-02-04,False
25,10596.0,205,6,2008-02-26,False
36,7359.0,217,7,2008-03-24,False
3,997.0,103,9,2008-01-29,False
23,4859.0,68,9,2008-03-03,False
98,36360.0,95,9,2008-03-15,False
62,31613.0,56,9,2008-03-17,False
7,1607.0,58,9,2008-01-28,False
28,11833.0,259,6,2008-02-09,False
13,6415.0,52,9,2008-02-03,False
45,17487.0,227,6,2008-03-21,False
15,2875.0,244,7,2008-02-16,False
4,908.0,229,6,2008-01-31,False
62,18714.0,242,7,2008-03-17,False
9,2542.0,235,7,2008-02-18,False
54,20870.0,88,9,2008-03-20,False
25,5728.0,202,6,2008-03-09,False
49,10369.0,301,8,2008-03-15,False
43,15450.0,37,9,2008-03-16,False
46,16463.0,129,9,2008-03-25,False
8,1334.0,221,7,2008-01-31,False
30,5968.0,58,9,2008-03-01,False
51,18163.0,201,7,2008-03-07,False
46,28085.0,244,7,2008-03-10,False
32,9118.0,71,9,2008-03-12,False
43,17444.0,301,8,2008-02-24,False
7,2942.0,1,9,2008-02-07,False
28,9996.0,216,7,2008-02-20,False
36,8338.0,74,9,2008-03-16,False
8,848.0,110,9,2008-02-03,False
35,13695.0,200,7,2008-03-14,False
46,16366.0,13,9,2008-03-03,False
14,4300.0,232,7,2008-03-11,False
105,49956.0,218,6,2008-03-14,False
46,7729.0,39,9,2008-02-17,False
30,9648.0,237,6,2008-02-27,False
41,10187.0,10,9,2008-03-01,False
21,12772.0,34,9,2008-02-23,False
39,9266.0,203,7,2008-03-17,False
49,11030.0,78,9,2008-03-19,False
37,12420.0,10,9,2008-02-26,False
48,9778.0,263,6,2008-03-26,False
49,13490.0,76,9,2008-03-15,False
31,17136.0,76,9,2008-03-17,False
61,21913.0,57,9,2008-03-29,False
71,18437.0,112,9,2008-03-21,False
43,10496.0,58,9,2008-03-13,False
41,10411.0,209,6,2008-03-22,False
37,12686.0,238,7,2008-03-25,False
17,7635.0,217,7,2008-02-22,False
2,196.0,259,6,2008-02-05,False
134,44934.0,306,8,2008-03-26,False
58,19845.0,17,9,2008-03-20,False
43,16580.0,214,7,2008-03-23,False
77,22964.0,221,6,2008-03-26,False
18,13019.0,130,9,2008-02-28,False
62,30252.0,107,9,2008-03-23,False
80,25342.0,226,7,2008-03-26,False
30,11137.0,37,9,2008-03-26,False
8,3466.0,95,9,2008-02-08,False
79,24110.0,10,9,2008-02-17,False
10,1708.0,114,9,2008-02-01,False
41,8007.0,19,9,2008-03-15,False
38,14931.0,57,9,2008-03-15,False
41,8678.0,93,9,2008-02-24,False
59,8232.0,17,9,2008-03-14,False
34,11627.0,244,7,2008-03-12,False
17,3452.0,1,9,2008-02-08,False
54,12618.0,46,9,2008-03-23,False
12,5271.0,306,8,2008-02-10,False
48,14898.0,226,6,2008-03-13,False
30,9604.0,67,9,2008-03-13,False
9,2866.0,300,8,2008-02-02,False
24,9263.0,120,9,2008-03-07,False
56,12835.0,207,6,2008-03-26,False
42,20242.0,203,7,2008-03-27,False
49,9575.0,227,6,2008-03-08,False
34,11246.0,208,7,2008-03-23,False
11,6275.0,94,9,2008-02-01,False
24,9878.0,235,7,2008-03-21,False
68,22912.0,208,6,2008-03-06,False
70,30224.0,64,9,2008-03-19,False
3,715.0,209,7,2008-02-03,False
3,613.0,9,9,2008-02-04,False
9,3261.0,246,7,2008-02-05,False
60,12274.0,3,9,2008-03-24,False
2,260.0,231,6,2008-02-04,False
51,13546.0,214,7,2008-03-18,False
42,13067.0,106,9,2008-03-24,False
71,14583.0,86,9,2008-03-27,False
62,28690.0,98,9,2008-03-17,False
36,15277.0,309,8,2008-03-24,False
77,34529.0,67,9,2008-03-28,False
122,31831.0,220,7,2008-03-20,False
49,15342.0,209,6,2008-03-21,False
53,9137.0,207,7,2008-03-19,False
33,9550.0,237,6,2008-02-18,False
15,3918.0,226,7,2008-02-09,False
15,7052.0,126,9,2008-02-08,False
35,14209.0,239,6,2008-03-26,False
62,10197.0,16,9,2008-03-28,False
85,43438.0,209,7,2008-04-01,False
14,3625.0,20,9,2008-02-10,False
64,21959.0,217,6,2008-03-23,False
55,8496.0,306,8,2008-03-31,False
24,8423.0,16,9,2008-03-29,False
39,8514.0,14,9,2008-03-22,False
21,3291.0,1,9,2008-03-12,False
62,20429.0,220,7,2008-03-11,False
66,19786.0,100,9,2008-02-24,False
5,935.0,30,9,2008-02-04,False
17,4215.0,50,9,2008-02-15,False
53,9963.0,218,6,2008-03-12,False
59,13929.0,215,7,2008-03-09,False
47,11970.0,206,7,2008-03-23,False
33,7876.0,302,8,2008-02-14,False
46,14972.0,11,9,2008-03-13,False
42,8833.0,72,9,2008-03-23,False
56,15816.0,18,9,2008-04-03,False
29,8073.0,87,9,2008-03-02,False
47,12732.0,227,6,2008-03-06,False
42,20333.0,209,7,2008-02-22,False
18,4248.0,235,6,2008-03-14,False
43,8049.0,228,6,2008-03-10,False
31,6521.0,58,9,2008-03-11,False
28,21166.0,224,7,2008-04-01,False
31,6590.0,218,6,2008-03-24,False
30,16552.0,239,7,2008-03-13,False
37,9930.0,306,8,2008-03-08,False
57,26101.0,121,9,2008-04-06,False
47,14340.0,86,9,2008-03-15,False
57,16352.0,302,8,2008-04-01,False
43,20076.0,6,9,2008-03-09,False
39,23753.0,55,9,2008-03-21,False
47,18033.0,247,7,2008-03-22,False
33,5824.0,220,7,2008-03-25,False
42,13462.0,97,9,2008-03-16,False
59,14917.0,237,6,2008-03-17,False
72,22493.0,220,7,2008-03-31,False
58,24090.0,101,9,2008-03-28,False
16,4720.0,221,7,2008-03-22,False
39,19579.0,29,9,2008-02-23,False
58,13633.0,214,7,2008-03-29,False
61,16308.0,36,9,2008-03-10,False
36,14966.0,74,9,2008-03-23,False
57,29047.0,245,6,2008-03-14,False
52,35071.0,236,7,2008-03-17,False
78,47476.0,119,9,2008-03-12,False
37,11677.0,217,6,2008-04-01,False
9,10905.0,61,9,2008-02-28,False
33,8014.0,113,9,2008-02-12,False
27,11201.0,77,9,2008-03-19,False
21,8369.0,19,9,2008-02-27,False
73,15864.0,61,9,2008-03-22,False
75,27555.0,239,7,2008-04-04,False
49,13785.0,4,9,2008-03-16,False
62,19004.0,71,9,2008-04-03,False
28,22356.0,238,7,2008-03-09,False
38,14845.0,242,7,2008-03-08,False
90,25688.0,235,7,2008-03-19,False
47,23885.0,300,8,2008-03-26,False
48,16410.0,45,9,2008-03-21,False
61,21431.0,81,9,2008-04-09,False
61,19458.0,220,7,2008-03-19,False
55,16528.0,214,7,2008-03-31,False
41,11283.0,82,9,2008-03-15,False
35,9831.0,84,9,2008-03-16,False
47,31840.0,226,6,2008-03-26,False
50,14680.0,47,9,2008-03-26,False
44,16788.0,16,9,2008-03-25,False
47,16078.0,24,9,2008-03-30,False
20,6960.0,227,6,2008-03-13,False
49,27956.0,300,8,2008-04-03,False
77,16112.0,236,7,2008-03-05,False
40,14882.0,70,9,2008-03-21,False
41,10241.0,58,9,2008-03-23,False
43,24803.0,242,6,2008-04-06,False
44,9738.0,244,6,2008-04-03,False
38,9844.0,220,6,2008-04-03,False
77,18219.0,43,9,2008-04-06,False
49,18179.0,41,9,2008-03-17,False
20,3359.0,246,7,2008-03-12,False
29,7166.0,55,9,2008-03-08,False
38,13490.0,110,9,2008-03-23,False
57,16372.0,124,9,2008-03-24,False
42,24198.0,56,9,2008-03-25,False
25,6810.0,216,7,2008-03-28,False
52,7412.0,3,9,2008-03-26,False
49,21807.0,62,9,2008-03-19,False
45,16827.0,116,9,2008-03-20,False
51,21191.0,10,9,2008-03-19,False
34,6951.0,248,7,2008-03-13,False
50,10531.0,207,6,2008-04-06,False
57,24392.0,73,9,2008-03-22,False
63,10741.0,216,7,2008-04-09,False
42,9260.0,61,9,2008-03-07,False
65,25022.0,244,7,2008-03-18,False
39,13938.0,18,9,2008-03-09,False
62,25492.0,106,9,2008-04-10,False
48,13085.0,77,9,2008-03-25,False
46,7572.0,89,9,2008-03-31,False
41,8047.0,221,7,2008-03-14,False
23,6706.0,30,9,2008-03-21,False
34,13341.0,50,9,2008-03-18,False
40,13876.0,305,8,2008-03-28,False
97,38000.0,119,9,2008-04-02,False
83,26333.0,97,9,2008-03-25,False
67,14459.0,205,7,2008-04-04,False
52,14520.0,229,7,2008-04-11,False
40,7789.0,69,9,2008-03-20,False
89,28194.0,218,7,2008-03-26,False
24,4357.0,18,9,2008-03-01,False
42,14794.0,118,9,2008-03-11,False
21,6826.0,219,7,2008-03-22,False
60,19482.0,238,7,2008-03-28,False
36,8955.0,61,9,2008-03-14,False
60,16707.0,88,9,2008-04-03,False
35,12700.0,11,9,2008-03-28,False
44,22013.0,19,9,2008-03-21,False
43,16795.0,97,9,2008-03-18,False
39,10053.0,113,9,2008-03-29,False
43,8858.0,219,7,2008-04-06,False
45,7059.0,302,8,2008-04-02,False
31,7126.0,104,9,2008-04-09,False
45,14681.0,227,6,2008-03-19,False
47,10075.0,7,9,2008-04-12,False
39,10048.0,32,9,2008-03-22,False
45,8951.0,240,7,2008-03-27,False
68,29072.0,207,7,2008-03-28,False
57,24137.0,303,8,2008-04-07,False
40,8396.0,244,7,2008-03-29,False
27,5230.0,215,7,2008-04-06,False
67,15628.0,92,9,2008-04-12,False
45,7840.0,231,6,2008-04-11,False
50,18790.0,258,6,2008-04-13,False
38,18304.0,41,9,2008-03-29,False
49,13610.0,67,9,2008-04-03,False
30,7362.0,21,9,2008-04-11,False
45,7715.0,110,9,2008-03-29,False
46,8347.0,80,9,2008-04-11,False
67,30580.0,51,9,2008-04-06,False
34,15009.0,101,9,2008-04-11,False
32,8658.0,214,7,2008-03-11,False
16,4945.0,208,6,2008-03-25,False
18,4312.0,239,6,2008-03-31,False
30,6338.0,226,7,2008-04-01,False
44,14092.0,243,7,2008-04-10,False
46,13493.0,1,9,2008-04-13,False
57,26592.0,100,9,2008-04-05,False
29,8151.0,230,7,2008-03-25,False
41,8510.0,119,9,2008-03-23,False
76,21395.0,35,9,2008-04-10,False
146,47253.0,18,9,2008-04-07,False
48,22660.0,82,9,2008-04-04,False
27,9403.0,241,7,2008-03-18,False
29,7452.0,215,6,2008-03-27,False
20,9367.0,48,9,2008-03-01,False
31,9036.0,206,7,2008-04-12,False
70,18314.0,119,9,2008-03-24,False
96,24408.0,91,9,2008-04-05,False
23,6440.0,124,9,2008-03-12,False
49,16451.0,240,6,2008-04-02,False
26,12570.0,12,9,2008-03-25,False
27,10197.0,22,9,2008-03-11,False
43,11716.0,115,9,2008-03-22,False
22,7646.0,126,9,2008-04-01,False
49,23477.0,114,9,2008-04-09,False
57,9282.0,208,7,2008-03-11,False
27,8071.0,57,9,2008-04-07,False
47,14848.0,122,9,2008-03-23,False
39,11359.0,78,9,2008-03-23,False
52,11243.0,88,9,2008-03-21,False
109,27361.0,63,9,2008-04-17,False
52,16400.0,6,9,2008-03-31,False
54,19217.0,35,9,2008-04-08,False
33,14254.0,37,9,2008-04-12,False
49,17331.0,300,8,2008-03-25,False
34,5340.0,114,9,2008-03-27,False
42,15240.0,63,9,2008-03-12,False
47,10377.0,255,6,2008-04-06,False
30,17945.0,219,7,2008-04-13,False
45,12590.0,257,6,2008-03-21,False
36,14335.0,301,8,2008-03-28,False
56,13451.0,231,7,2008-04-06,False
56,16825.0,96,9,2008-04-16,False
49,13216.0,309,8,2008-03-28,False
31,9101.0,235,6,2008-04-09,False
40,17586.0,240,7,2008-04-06,False
30,16382.0,90,9,2008-04-06,False
26,14697.0,104,9,2008-03-21,False
71,16888.0,225,7,2008-04-09,False
48,12712.0,86,9,2008-03-19,False
52,19042.0,38,9,2008-04-08,False
44,9911.0,69,9,2008-04-07,False
15,3514.0,95,9,2008-03-18,False
58,18920.0,12,9,2008-04-18,False
35,6887.0,60,9,2008-04-08,False
21,7772.0,113,9,2008-03-21,False
36,5414.0,250,6,2008-04-16,False
69,11737.0,243,7,2008-03-20,False
42,17362.0,96,9,2008-04-10,False
46,14098.0,68,9,2008-03-27,False
42,8146.0,120,9,2008-03-24,False
66,25164.0,251,6,2008-04-15,False
72,22160.0,248,7,2008-04-04,False
29,8016.0,18,9,2008-03-28,False
48,15458.0,202,7,2008-04-12,False
57,13629.0,74,9,2008-04-06,False
21,7261.0,247,6,2008-03-04,False
54,13595.0,244,7,2008-04-14,False
47,21944.0,3,9,2008-04-14,False
40,8668.0,64,9,2008-04-14,False
38,7796.0,40,9,2008-04-08,False
44,17330.0,222,7,2008-04-11,False
26,4717.0,213,7,2008-04-08,False
23,8656.0,214,6,2008-03-14,False
33,8421.0,238,6,2008-03-25,False
112,38647.0,36,9,2008-04-08,False
50,15106.0,81,9,2008-04-07,False
70,16922.0,120,9,2008-03-30,False
70,32196.0,204,6,2008-03-29,False
56,10099.0,309,8,2008-04-18,False
44,12507.0,64,9,2008-04-15,False
31,5685.0,303,8,2008-03-14,False
33,10048.0,25,9,2008-04-12,False
47,29310.0,86,9,2008-04-17,False
61,18258.0,203,7,2008-03-18,False
25,11819.0,260,6,2008-04-14,False
44,10424.0,208,7,2008-03-15,False
53,14429.0,234,7,2008-04-09,False
110,42798.0,229,6,2008-04-08,False
40,13874.0,82,9,2008-04-16,False
94,39254.0,236,7,2008-04-06,False
33,10666.0,128,9,2008-04-01,False
43,13134.0,102,9,2008-04-06,False
59,12642.0,106,9,2008-03-28,False
31,13864.0,45,9,2008-03-25,False
42,19274.0,226,6,2008-04-22,False
34,14703.0,1,9,2008-04-06,False
40,11935.0,103,9,2008-04-10,False
27,5815.0,262,6,2008-03-25,False
44,8955.0,204,7,2008-04-13,False
69,17042.0,113,9,2008-04-11,False
38,6388.0,247,7,2008-04-17,False
10,2261.0,229,7,2008-01-25,False
8,1825.0,243,6,2008-01-30,False
18,6048.0,248,6,2008-02-03,False
33,9216.0,37,9,2008-02-13,False
3,1771.0,74,9,2008-01-27,False
26,6944.0,214,7,2008-02-06,False
45,15304.0,3,9,2008-03-08,False
16,3820.0,128,9,2008-02-05,False
4,675.0,301,8,2008-01-17,False
38,15829.0,231,7,2008-02-21,False
79,24625.0,223,7,2008-03-04,False
21,6524.0,32,9,2008-02-01,False
44,13202.0,76,9,2008-02-25,False
34,15225.0,70,9,2008-02-19,False
35,7361.0,101,9,2008-02-17,False
20,12618.0,210,7,2008-02-05,False
23,7471.0,246,7,2008-02-15,False
4,4858.0,230,7,2008-01-14,False
125,48760.0,203,7,2008-03-07,False
6,1062.0,222,6,2008-01-25,False
11,3047.0,216,6,2008-02-15,False
41,15889.0,231,7,2008-02-22,False
33,12191.0,15,9,2008-02-17,False
4,510.0,15,9,2008-01-19,False
69,21024.0,258,6,2008-03-01,False
1,261.0,15,9,2008-01-17,False
78,14522.0,68,9,2008-02-28,False
21,7958.0,307,8,2008-02-16,False
89,22722.0,217,6,2008-02-24,False
10,1920.0,237,7,2008-01-27,False
34,6373.0,303,8,2008-02-12,False
28,11194.0,244,7,2008-02-14,False
3,340.0,25,9,2008-01-14,False
1,300.0,217,6,2008-01-19,False
38,9149.0,249,7,2008-03-02,False
4,810.0,21,9,2008-01-16,False
43,11419.0,114,9,2008-03-08,False
11,3909.0,227,7,2008-01-21,False
32,9144.0,28,9,2008-02-18,False
11,4085.0,50,9,2008-02-06,False
12,1573.0,110,9,2008-01-24,False
10,4092.0,243,7,2008-02-07,False
46,7152.0,209,7,2008-02-15,False
17,6840.0,38,9,2008-02-26,False
20,4651.0,237,6,2008-02-11,False
5,2147.0,237,7,2008-01-15,False
10,9560.0,44,9,2008-01-29,False
18,6294.0,39,9,2008-02-09,False
35,7563.0,215,7,2008-02-20,False
6,859.0,245,7,2008-01-18,False
17,4063.0,74,9,2008-02-18,False
18,2196.0,90,9,2008-02-11,False
15,3407.0,129,9,2008-02-06,False
26,8037.0,218,7,2008-01-31,False
47,14799.0,115,9,2008-02-22,False
20,4063.0,219,7,2008-02-02,False
21,4318.0,221,7,2008-02-15,False
35,19043.0,126,9,2008-02-28,False
2,314.0,218,7,2008-01-21,False
40,14741.0,301,8,2008-02-25,False
33,8585.0,218,7,2008-02-16,False
22,5276.0,17,9,2008-02-12,False
3,581.0,118,9,2008-01-13,False
12,4022.0,235,6,2008-02-06,False
18,4243.0,249,7,2008-02-08,False
13,3434.0,226,7,2008-02-13,False
46,12709.0,224,7,2008-03-13,False
21,7973.0,32,9,2008-02-24,False
52,14858.0,223,7,2008-03-01,False
34,3980.0,90,9,2008-02-20,False
9,1236.0,222,7,2008-01-20,False
29,4794.0,64,9,2008-02-06,False
28,6158.0,238,7,2008-02-02,False
6,763.0,255,6,2008-01-28,False
6,622.0,44,9,2008-01-28,False
25,12721.0,203,7,2008-02-10,False
23,4904.0,103,9,2008-02-13,False
3,689.0,233,7,2008-01-21,False
29,19578.0,77,9,2008-02-10,False
54,26751.0,258,6,2008-03-09,False
12,858.0,246,6,2008-01-24,False
13,4138.0,119,9,2008-01-23,False
7,1125.0,83,9,2008-01-27,False
8,1599.0,79,9,2008-01-28,False
52,11645.0,108,9,2008-03-05,False
79,19519.0,213,7,2008-02-23,False
32,28972.0,233,6,2008-02-19,False
39,16607.0,129,9,2008-02-28,False
6,6390.0,122,9,2008-01-18,False
1,109.0,211,7,2008-01-21,False
15,2856.0,226,7,2008-01-25,False
39,12374.0,249,7,2008-02-15,False
24,7759.0,99,9,2008-02-13,False
71,17689.0,255,6,2008-03-08,False
39,14237.0,205,7,2008-03-04,False
57,13275.0,60,9,2008-03-11,False
6,1510.0,111,9,2008-01-17,False
36,10953.0,240,6,2008-03-06,False
5,1970.0,123,9,2008-01-18,False
42,14198.0,125,9,2008-02-23,False
48,10718.0,74,9,2008-02-26,False
47,13070.0,253,6,2008-03-12,False
18,4992.0,56,9,2008-01-31,False
17,5457.0,215,7,2008-02-05,False
29,7581.0,210,6,2008-01-30,False
7,4119.0,115,9,2008-02-03,False
49,9233.0,50,9,2008-02-25,False
37,7928.0,233,7,2008-03-01,False
14,3870.0,32,9,2008-02-14,False
12,4536.0,82,9,2008-02-11,False
50,8938.0,24,9,2008-03-09,False
45,10093.0,18,9,2008-02-27,False
19,3315.0,76,9,2008-02-03,False
12,5157.0,217,6,2008-02-05,False
82,18639.0,263,6,2008-03-02,False
19,6525.0,229,6,2008-02-15,False
45,16601.0,213,6,2008-02-27,False
49,21993.0,17,9,2008-03-01,False
8,1524.0,119,9,2008-01-20,False
14,3081.0,308,8,2008-02-21,False
53,11819.0,309,8,2008-03-06,False
4,342.0,129,9,2008-01-28,False
38,9027.0,34,9,2008-02-21,False
33,7731.0,222,7,2008-02-20,False
56,18440.0,129,9,2008-03-06,False
11,2850.0,253,6,2008-01-19,False
42,11687.0,217,6,2008-02-16,False
11,2884.0,39,9,2008-01-31,False
64,14653.0,125,9,2008-03-06,False
12,3722.0,222,7,2008-02-08,False
4,880.0,72,9,2008-01-22,False
29,8262.0,243,6,2008-03-06,False
72,22357.0,205,7,2008-03-09,False
67,16162.0,16,9,2008-03-14,False
17,4778.0,2,9,2008-02-09,False
28,13147.0,218,6,2008-02-11,False
52,18106.0,206,6,2008-03-01,False
13,1993.0,5,9,2008-02-01,False
36,14453.0,233,6,2008-03-13,False
14,2196.0,220,6,2008-01-30,False
38,9572.0,309,8,2008-02-23,False
38,18678.0,2,9,2008-03-10,False
18,3242.0,97,9,2008-02-28,False
73,27645.0,236,7,2008-03-14,False
5,1165.0,200,7,2008-01-28,False
13,7226.0,239,7,2008-02-08,False
47,19324.0,23,9,2008-02-24,False
56,12012.0,227,7,2008-03-12,False
32,6503.0,34,9,2008-02-19,False
53,21372.0,21,9,2008-03-08,False
14,4643.0,77,9,2008-02-02,False
26,9795.0,118,9,2008-02-23,False
12,4201.0,221,7,2008-02-07,False
7,1533.0,2,9,2008-01-22,False
54,19080.0,222,7,2008-03-04,False
43,12006.0,17,9,2008-03-10,False
48,22231.0,308,8,2008-02-22,False
4,1164.0,206,7,2008-01-16,False
36,11558.0,70,9,2008-02-26,False
45,11153.0,205,7,2008-02-16,False
5,5807.0,201,7,2008-01-27,False
32,11525.0,20,9,2008-02-28,False
18,6041.0,212,7,2008-02-06,False
44,16151.0,12,9,2008-02-16,False
45,31308.0,69,9,2008-02-19,False
10,1936.0,238,7,2008-01-30,False
22,4106.0,246,7,2008-02-12,False
13,3690.0,51,9,2008-02-05,False
6,1696.0,77,9,2008-01-23,False
4,624.0,202,6,2008-01-21,False
40,13585.0,126,9,2008-03-07,False
68,17832.0,107,9,2008-03-13,False
65,15380.0,235,7,2008-03-09,False
74,19434.0,241,6,2008-03-15,False
80,23350.0,303,8,2008-03-16,False
19,4896.0,71,9,2008-02-17,False
17,5210.0,226,6,2008-02-08,False
11,2392.0,45,9,2008-01-31,False
10,2903.0,28,9,2008-01-30,False
54,16237.0,102,9,2008-02-21,False
50,11758.0,257,6,2008-03-07,False
12,3199.0,64,9,2008-01-27,False
8,1768.0,121,9,2008-01-23,False
51,11734.0,105,9,2008-03-02,False
53,11883.0,218,6,2008-02-25,False
43,13168.0,305,8,2008-04-13,False
29,8914.0,221,7,2008-03-30,False
39,10844.0,27,9,2008-04-03,False
60,44283.0,221,7,2008-04-17,False
34,6920.0,57,9,2008-03-22,False
44,7728.0,87,9,2008-04-04,False
31,5575.0,74,9,2008-03-28,False
50,10706.0,33,9,2008-04-08,False
43,10494.0,259,6,2008-03-30,False
38,12027.0,100,9,2008-03-23,False
41,16144.0,17,9,2008-04-09,False
37,9417.0,201,7,2008-04-01,False
38,11373.0,31,9,2008-04-12,False
49,14648.0,211,6,2008-04-01,False
40,14646.0,63,9,2008-04-12,False
26,4878.0,238,7,2008-04-05,False
51,13319.0,200,7,2008-04-05,False
40,8393.0,13,9,2008-04-15,False
32,11155.0,36,9,2008-04-13,False
41,10455.0,207,6,2008-04-05,False
57,26606.0,250,6,2008-04-03,False
83,21757.0,15,9,2008-04-13,False
28,13302.0,91,9,2008-04-16,False
37,9235.0,14,9,2008-03-24,False
42,13436.0,56,9,2008-04-15,False
68,17315.0,124,9,2008-04-15,False
56,20706.0,90,9,2008-04-17,False
30,14051.0,54,9,2008-03-21,False
47,17787.0,226,7,2008-04-12,False
45,13126.0,115,9,2008-04-15,False
40,8678.0,61,9,2008-03-25,False
38,19929.0,76,9,2008-03-30,False
46,16308.0,303,8,2008-04-08,False
77,45477.0,244,7,2008-04-11,False
54,15696.0,211,7,2008-04-23,False
20,6752.0,68,9,2008-04-11,False
64,21883.0,211,7,2008-04-14,False
67,32503.0,25,9,2008-04-20,False
46,11906.0,99,9,2008-04-09,False
55,10820.0,204,7,2008-03-30,False
33,21730.0,44,9,2008-03-28,False
99,28386.0,25,9,2008-04-19,False
47,9632.0,56,9,2008-04-20,False
51,14907.0,48,9,2008-04-13,False
30,8789.0,307,8,2008-04-08,False
22,8417.0,247,6,2008-03-11,False
60,15434.0,52,9,2008-03-29,False
41,11386.0,242,7,2008-04-20,False
51,26365.0,233,7,2008-03-25,False
34,4296.0,27,9,2008-04-12,False
86,22075.0,18,9,2008-04-16,False
28,15736.0,305,8,2008-03-08,False
22,14178.0,23,9,2008-03-18,False
35,14805.0,14,9,2008-04-01,False
55,32171.0,201,7,2008-04-13,False
31,8421.0,45,9,2008-04-01,False
61,46661.0,126,9,2008-04-12,False
35,8329.0,201,6,2008-03-19,False
64,11248.0,209,7,2008-04-20,False
43,21741.0,308,8,2008-04-23,False
65,21287.0,50,9,2008-04-17,False
49,13573.0,230,7,2008-04-27,False
59,21433.0,115,9,2008-04-18,False
70,32290.0,71,9,2008-04-16,False
62,31616.0,213,7,2008-04-16,False
42,18764.0,241,7,2008-03-25,False
35,22597.0,219,7,2008-04-16,False
81,19119.0,74,9,2008-04-17,False
29,8267.0,261,6,2008-04-05,False
31,6399.0,224,7,2008-04-19,False
41,11650.0,2,9,2008-04-20,False
57,13712.0,4,9,2008-04-23,False
36,12580.0,56,9,2008-04-06,False
54,13857.0,57,9,2008-04-19,False
49,13777.0,125,9,2008-04-26,False
60,21233.0,103,9,2008-04-04,False
38,13001.0,206,6,2008-04-16,False
47,10047.0,57,9,2008-03-17,False
